Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Rangoon,PM2.5 - Principal,1/1/2024 2:00,2024,1,1,2,50.1,137,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 3:00,2024,1,1,3,55,149,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 4:00,2024,1,1,4,51,139,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 5:00,2024,1,1,5,45,124,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 6:00,2024,1,1,6,63,156,Unhealthy,81,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 7:00,2024,1,1,7,54.5,148,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 8:00,2024,1,1,8,46.2,127,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 9:00,2024,1,1,9,50.6,138,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 10:00,2024,1,1,10,35.7,101,Unhealthy for Sensitive Groups,21,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 11:00,2024,1,1,11,29.8,90,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 12:00,2024,1,1,12,23.9,79,Moderate,18,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 13:00,2024,1,1,13,21.9,75,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 14:00,2024,1,1,14,18.9,69,Moderate,16,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 15:00,2024,1,1,15,16.9,66,Moderate,15,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 16:00,2024,1,1,16,18.4,68,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 17:00,2024,1,1,17,32.2,94,Moderate,46,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 18:00,2024,1,1,18,56.6,152,Unhealthy,81,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 19:00,2024,1,1,19,91.3,176,Unhealthy,126,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 20:00,2024,1,1,20,94.1,178,Unhealthy,97,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 21:00,2024,1,1,21,81,169,Unhealthy,68,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 22:00,2024,1,1,22,74,164,Unhealthy,67,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,1/1/2024 23:00,2024,1,1,23,78,167,Unhealthy,82,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 0:00,2024,1,2,0,72.5,163,Unhealthy,67,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 1:00,2024,1,2,1,71.2,162,Unhealthy,70,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 2:00,2024,1,2,2,59.6,154,Unhealthy,48,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 3:00,2024,1,2,3,47.8,131,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 4:00,2024,1,2,4,41.4,116,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 5:00,2024,1,2,5,37.2,105,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 6:00,2024,1,2,6,38.5,108,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 7:00,2024,1,2,7,46.7,129,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 8:00,2024,1,2,8,44.8,124,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 9:00,2024,1,2,9,42.4,118,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 10:00,2024,1,2,10,54.2,147,Unhealthy for Sensitive Groups,66,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 11:00,2024,1,2,11,42.6,118,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 12:00,2024,1,2,12,33.2,96,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 13:00,2024,1,2,13,26.1,83,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 14:00,2024,1,2,14,23.5,78,Moderate,21,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 15:00,2024,1,2,15,22.2,75,Moderate,21,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 16:00,2024,1,2,16,19.6,71,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 17:00,2024,1,2,17,19.3,70,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 18:00,2024,1,2,18,21.6,74,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 19:00,2024,1,2,19,46.3,128,Unhealthy for Sensitive Groups,71,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 20:00,2024,1,2,20,62.1,156,Unhealthy,78,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 21:00,2024,1,2,21,69.5,161,Unhealthy,77,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 22:00,2024,1,2,22,73.2,163,Unhealthy,77,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,2/1/2024 23:00,2024,1,2,23,77.1,166,Unhealthy,81,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 0:00,2024,1,3,0,87.5,173,Unhealthy,98,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 1:00,2024,1,3,1,90.3,175,Unhealthy,93,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 2:00,2024,1,3,2,90.1,175,Unhealthy,90,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 3:00,2024,1,3,3,86.5,173,Unhealthy,83,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 4:00,2024,1,3,4,76.7,166,Unhealthy,67,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 5:00,2024,1,3,5,57.4,152,Unhealthy,38,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 6:00,2024,1,3,6,51.7,141,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 7:00,2024,1,3,7,45.8,126,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 8:00,2024,1,3,8,44.9,124,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 9:00,2024,1,3,9,42.4,118,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 10:00,2024,1,3,10,39.7,111,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 11:00,2024,1,3,11,34.8,99,Moderate,30,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 12:00,2024,1,3,12,27.4,85,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 13:00,2024,1,3,13,24.2,79,Moderate,21,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 14:00,2024,1,3,14,23,77,Moderate,22,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 15:00,2024,1,3,15,21.5,74,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 16:00,2024,1,3,16,20.2,72,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 17:00,2024,1,3,17,25.6,82,Moderate,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 18:00,2024,1,3,18,31.8,93,Moderate,38,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 19:00,2024,1,3,19,62.4,156,Unhealthy,93,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 20:00,2024,1,3,20,72.2,163,Unhealthy,82,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 21:00,2024,1,3,21,74.1,164,Unhealthy,76,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 22:00,2024,1,3,22,67.5,159,Unhealthy,61,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,3/1/2024 23:00,2024,1,3,23,59.2,154,Unhealthy,51,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 0:00,2024,1,4,0,51.6,141,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 1:00,2024,1,4,1,41.8,117,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 2:00,2024,1,4,2,34.9,99,Moderate,28,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 3:00,2024,1,4,3,29.9,90,Moderate,25,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 4:00,2024,1,4,4,24.9,80,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 5:00,2024,1,4,5,30.4,91,Moderate,36,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 6:00,2024,1,4,6,35.2,100,Moderate,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 7:00,2024,1,4,7,40.6,114,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 8:00,2024,1,4,8,46.8,129,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 9:00,2024,1,4,9,44.3,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 10:00,2024,1,4,10,36.6,104,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 11:00,2024,1,4,11,33.8,97,Moderate,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 12:00,2024,1,4,12,26.4,83,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 13:00,2024,1,4,13,21.7,74,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 14:00,2024,1,4,14,22.8,77,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 15:00,2024,1,4,15,17.9,67,Moderate,13,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 16:00,2024,1,4,16,18.9,69,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 17:00,2024,1,4,17,22.4,76,Moderate,26,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 18:00,2024,1,4,18,30.7,91,Moderate,39,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 19:00,2024,1,4,19,42.3,118,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 20:00,2024,1,4,20,52.1,142,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 21:00,2024,1,4,21,68,160,Unhealthy,84,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 22:00,2024,1,4,22,66,158,Unhealthy,64,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,4/1/2024 23:00,2024,1,4,23,59,153,Unhealthy,52,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 0:00,2024,1,5,0,54,147,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 1:00,2024,1,5,1,47,129,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 2:00,2024,1,5,2,39,110,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 3:00,2024,1,5,3,32.5,95,Moderate,26,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 4:00,2024,1,5,4,38.2,108,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 5:00,2024,1,5,5,45.6,126,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 6:00,2024,1,5,6,41.8,117,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 7:00,2024,1,5,7,40.9,114,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 8:00,2024,1,5,8,42.4,118,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 9:00,2024,1,5,9,48.2,132,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 10:00,2024,1,5,10,42.6,118,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 11:00,2024,1,5,11,38.8,109,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 12:00,2024,1,5,12,30.8,91,Moderate,23,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 13:00,2024,1,5,13,25.4,81,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 14:00,2024,1,5,14,20.7,73,Moderate,16,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 15:00,2024,1,5,15,19.8,71,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 16:00,2024,1,5,16,20.9,73,Moderate,22,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 17:00,2024,1,5,17,21.9,75,Moderate,23,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 18:00,2024,1,5,18,22.9,77,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 19:00,2024,1,5,19,40.9,114,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 20:00,2024,1,5,20,62,156,Unhealthy,83,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 21:00,2024,1,5,21,79,167,Unhealthy,96,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 22:00,2024,1,5,22,75.5,165,Unhealthy,72,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,5/1/2024 23:00,2024,1,5,23,72.2,163,Unhealthy,69,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 0:00,2024,1,6,0,62.1,156,Unhealthy,52,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 1:00,2024,1,6,1,58,153,Unhealthy,54,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 2:00,2024,1,6,2,58,153,Unhealthy,58,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 3:00,2024,1,6,3,63.5,157,Unhealthy,69,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 4:00,2024,1,6,4,70.7,162,Unhealthy,78,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 5:00,2024,1,6,5,76.8,166,Unhealthy,83,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 6:00,2024,1,6,6,90.9,176,Unhealthy,105,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 7:00,2024,1,6,7,78.9,167,Unhealthy,67,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 8:00,2024,1,6,8,59.4,154,Unhealthy,40,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 9:00,2024,1,6,9,55.2,150,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 10:00,2024,1,6,10,42.6,118,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 11:00,2024,1,6,11,39.8,112,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 12:00,2024,1,6,12,35.3,100,Moderate,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 13:00,2024,1,6,13,32.6,95,Moderate,30,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 14:00,2024,1,6,14,30.3,90,Moderate,28,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 15:00,2024,1,6,15,29.1,88,Moderate,28,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 16:00,2024,1,6,16,26.5,83,Moderate,24,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 17:00,2024,1,6,17,26.7,84,Moderate,27,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 18:00,2024,1,6,18,27.8,86,Moderate,29,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 19:00,2024,1,6,19,38.9,109,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 20:00,2024,1,6,20,47.9,132,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 21:00,2024,1,6,21,52.9,144,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 22:00,2024,1,6,22,56.4,152,Unhealthy,60,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,6/1/2024 23:00,2024,1,6,23,51.2,140,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 0:00,2024,1,7,0,43.6,121,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 1:00,2024,1,7,1,40.3,113,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 2:00,2024,1,7,2,38.6,109,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 3:00,2024,1,7,3,46.3,128,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 4:00,2024,1,7,4,62.6,156,Unhealthy,79,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 5:00,2024,1,7,5,104.3,185,Unhealthy,146,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 6:00,2024,1,7,6,119.1,196,Unhealthy,134,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 7:00,2024,1,7,7,117.6,195,Unhealthy,116,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 8:00,2024,1,7,8,102.3,184,Unhealthy,87,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 9:00,2024,1,7,9,86.6,173,Unhealthy,71,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 10:00,2024,1,7,10,58.8,153,Unhealthy,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 11:00,2024,1,7,11,39.4,111,Unhealthy for Sensitive Groups,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 12:00,2024,1,7,12,29.7,89,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 13:00,2024,1,7,13,23.8,78,Moderate,18,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 14:00,2024,1,7,14,19.4,70,Moderate,15,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 15:00,2024,1,7,15,18.2,68,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 16:00,2024,1,7,16,17.5,67,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 17:00,2024,1,7,17,17.2,66,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 18:00,2024,1,7,18,17.1,66,Moderate,17,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 19:00,2024,1,7,19,39.5,111,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 20:00,2024,1,7,20,65.7,158,Unhealthy,92,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 21:00,2024,1,7,21,68.3,160,Unhealthy,71,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 22:00,2024,1,7,22,61.1,155,Unhealthy,54,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,7/1/2024 23:00,2024,1,7,23,55.6,151,Unhealthy,50,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 0:00,2024,1,8,0,49.8,136,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 1:00,2024,1,8,1,46.9,129,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 2:00,2024,1,8,2,54.4,148,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 3:00,2024,1,8,3,61.2,155,Unhealthy,68,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 4:00,2024,1,8,4,54.6,148,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 5:00,2024,1,8,5,53.3,145,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 6:00,2024,1,8,6,51.1,139,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 7:00,2024,1,8,7,51,139,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 8:00,2024,1,8,8,47.5,131,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 9:00,2024,1,8,9,43.7,121,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 10:00,2024,1,8,10,40.4,113,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 11:00,2024,1,8,11,36.4,103,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 12:00,2024,1,8,12,32.7,95,Moderate,29,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 13:00,2024,1,8,13,27.8,86,Moderate,23,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 14:00,2024,1,8,14,23.4,78,Moderate,19,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 15:00,2024,1,8,15,19.2,70,Moderate,15,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 16:00,2024,1,8,16,18.5,69,Moderate,18,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 17:00,2024,1,8,17,19.2,70,Moderate,20,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 18:00,2024,1,8,18,28.6,87,Moderate,38,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 19:00,2024,1,8,19,38.3,108,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 20:00,2024,1,8,20,49.1,134,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 21:00,2024,1,8,21,55.5,151,Unhealthy,62,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 22:00,2024,1,8,22,53.2,145,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,8/1/2024 23:00,2024,1,8,23,47.6,131,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 0:00,2024,1,9,0,42.3,118,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 1:00,2024,1,9,1,37.6,106,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 2:00,2024,1,9,2,37.3,105,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 3:00,2024,1,9,3,35.6,101,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 4:00,2024,1,9,4,33.3,96,Moderate,31,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 5:00,2024,1,9,5,35.1,99,Moderate,37,UG/M3,1 Hr,Valid
Rangoon,PM2.5 - Principal,9/1/2024 6:00,2024,1,9,6,36.5,103,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
