Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Vientiane,PM2.5 - Principal,1/1/2024 1:00,2024,1,1,1,4.9,27,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 2:00,2024,1,1,2,5.9,33,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 3:00,2024,1,1,3,8.9,49,Good,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 4:00,2024,1,1,4,45.9,127,Unhealthy for Sensitive Groups,83,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 5:00,2024,1,1,5,64.5,157,Unhealthy,83,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 6:00,2024,1,1,6,83.2,170,Unhealthy,102,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 7:00,2024,1,1,7,80.6,169,Unhealthy,78,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 8:00,2024,1,1,8,85.8,172,Unhealthy,91,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 9:00,2024,1,1,9,78.4,167,Unhealthy,71,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 10:00,2024,1,1,10,70.2,161,Unhealthy,62,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 11:00,2024,1,1,11,64.6,157,Unhealthy,59,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 12:00,2024,1,1,12,54.8,149,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 13:00,2024,1,1,13,41.9,117,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 14:00,2024,1,1,14,35.9,102,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 15:00,2024,1,1,15,36.9,104,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 16:00,2024,1,1,16,32.9,95,Moderate,29,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 17:00,2024,1,1,17,42.4,118,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 18:00,2024,1,1,18,33.7,97,Moderate,25,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 19:00,2024,1,1,19,26.3,83,Moderate,19,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 20:00,2024,1,1,20,22.1,75,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 21:00,2024,1,1,21,16.5,65,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 22:00,2024,1,1,22,13.2,59,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,1/1/2024 23:00,2024,1,1,23,12.6,58,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 0:00,2024,1,2,0,11.8,56,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 1:00,2024,1,2,1,13.4,59,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 2:00,2024,1,2,2,12.7,58,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 3:00,2024,1,2,3,18.3,68,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 4:00,2024,1,2,4,62.1,156,Unhealthy,106,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 5:00,2024,1,2,5,79,167,Unhealthy,96,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 6:00,2024,1,2,6,94,178,Unhealthy,109,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 7:00,2024,1,2,7,101,183,Unhealthy,108,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 8:00,2024,1,2,8,90,175,Unhealthy,79,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 9:00,2024,1,2,9,79.5,168,Unhealthy,69,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 10:00,2024,1,2,10,74.2,164,Unhealthy,69,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 11:00,2024,1,2,11,73.6,164,Unhealthy,73,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 12:00,2024,1,2,12,82.8,170,Unhealthy,92,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 13:00,2024,1,2,13,84.9,172,Unhealthy,87,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 14:00,2024,1,2,14,74.9,165,Unhealthy,65,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 15:00,2024,1,2,15,72.6,163,Unhealthy,67,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 16:00,2024,1,2,16,76.7,166,Unhealthy,83,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 17:00,2024,1,2,17,78.4,167,Unhealthy,81,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 18:00,2024,1,2,18,58.9,153,Unhealthy,39,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 19:00,2024,1,2,19,40.9,114,Unhealthy for Sensitive Groups,23,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 20:00,2024,1,2,20,29.4,89,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 21:00,2024,1,2,21,20.2,72,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 22:00,2024,1,2,22,17.1,66,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,2/1/2024 23:00,2024,1,2,23,14,60,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 0:00,2024,1,3,0,13.5,59,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 1:00,2024,1,3,1,14.2,61,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 2:00,2024,1,3,2,13.6,59,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 3:00,2024,1,3,3,19.8,71,Moderate,26,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 4:00,2024,1,3,4,41.8,117,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 5:00,2024,1,3,5,63.9,157,Unhealthy,86,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 6:00,2024,1,3,6,69.9,161,Unhealthy,76,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 7:00,2024,1,3,7,67.4,159,Unhealthy,65,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 8:00,2024,1,3,8,57.7,153,Unhealthy,48,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 9:00,2024,1,3,9,43.8,121,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 10:00,2024,1,3,10,32.4,94,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 11:00,2024,1,3,11,23.7,78,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 12:00,2024,1,3,12,17.3,66,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 13:00,2024,1,3,13,13.1,58,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 14:00,2024,1,3,14,11.5,55,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 15:00,2024,1,3,15,9.2,51,Moderate,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 16:00,2024,1,3,16,10.6,54,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 17:00,2024,1,3,17,30.8,91,Moderate,51,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 18:00,2024,1,3,18,21.9,75,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 19:00,2024,1,3,19,15.9,64,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 20:00,2024,1,3,20,10.9,54,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 21:00,2024,1,3,21,9.4,52,Moderate,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 22:00,2024,1,3,22,7.7,43,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,3/1/2024 23:00,2024,1,3,23,6.8,38,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 0:00,2024,1,4,0,5.4,30,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 1:00,2024,1,4,1,5.2,29,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 2:00,2024,1,4,2,4.6,26,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 3:00,2024,1,4,3,11.3,55,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 4:00,2024,1,4,4,23.1,77,Moderate,35,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 5:00,2024,1,4,5,46,127,Unhealthy for Sensitive Groups,69,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 6:00,2024,1,4,6,76.5,166,Unhealthy,107,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 7:00,2024,1,4,7,88.7,174,Unhealthy,101,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 8:00,2024,1,4,8,90.9,176,Unhealthy,93,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 9:00,2024,1,4,9,95.4,179,Unhealthy,100,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 10:00,2024,1,4,10,56.2,151,Unhealthy,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 11:00,2024,1,4,11,36.1,102,Unhealthy for Sensitive Groups,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 12:00,2024,1,4,12,22.5,76,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 13:00,2024,1,4,13,21.2,74,Moderate,20,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 14:00,2024,1,4,14,19.6,71,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 15:00,2024,1,4,15,20.8,73,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 16:00,2024,1,4,16,32.4,94,Moderate,44,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 17:00,2024,1,4,17,43.2,120,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 18:00,2024,1,4,18,29,88,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 19:00,2024,1,4,19,21.5,74,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 20:00,2024,1,4,20,19.7,71,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 21:00,2024,1,4,21,14.3,61,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 22:00,2024,1,4,22,19.1,70,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,4/1/2024 23:00,2024,1,4,23,26,82,Moderate,33,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 0:00,2024,1,5,0,26,82,Moderate,-999,UG/M3,1 Hr,Missing
Vientiane,PM2.5 - Principal,5/1/2024 1:00,2024,1,5,1,27.3,85,Moderate,28,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 2:00,2024,1,5,2,27.1,85,Moderate,27,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 3:00,2024,1,5,3,42.5,118,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 4:00,2024,1,5,4,79.9,168,Unhealthy,115,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 5:00,2024,1,5,5,96.2,180,Unhealthy,112,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 6:00,2024,1,5,6,128.3,204,Very Unhealthy,160,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 7:00,2024,1,5,7,137.7,213,Very Unhealthy,147,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 8:00,2024,1,5,8,134.8,210,Very Unhealthy,132,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 9:00,2024,1,5,9,121.4,197,Unhealthy,108,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 10:00,2024,1,5,10,83.2,170,Unhealthy,45,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 11:00,2024,1,5,11,46,127,Unhealthy for Sensitive Groups,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 12:00,2024,1,5,12,30.5,91,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 13:00,2024,1,5,13,23.7,78,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 14:00,2024,1,5,14,21.3,74,Moderate,19,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 15:00,2024,1,5,15,24.6,80,Moderate,28,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 16:00,2024,1,5,16,32.3,94,Moderate,40,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 17:00,2024,1,5,17,56.1,151,Unhealthy,80,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 18:00,2024,1,5,18,41,115,Unhealthy for Sensitive Groups,26,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 19:00,2024,1,5,19,31.5,93,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 20:00,2024,1,5,20,24.2,79,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 21:00,2024,1,5,21,18.1,68,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 22:00,2024,1,5,22,15.5,63,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,5/1/2024 23:00,2024,1,5,23,13.7,60,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 0:00,2024,1,6,0,11.8,56,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 1:00,2024,1,6,1,11.4,55,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 2:00,2024,1,6,2,12.2,57,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 3:00,2024,1,6,3,17.6,67,Moderate,23,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 4:00,2024,1,6,4,46.3,128,Unhealthy for Sensitive Groups,75,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 5:00,2024,1,6,5,80.6,169,Unhealthy,115,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 6:00,2024,1,6,6,96.8,180,Unhealthy,113,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 7:00,2024,1,6,7,104.9,186,Unhealthy,113,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 8:00,2024,1,6,8,100.9,183,Unhealthy,97,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 9:00,2024,1,6,9,95.4,179,Unhealthy,90,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 10:00,2024,1,6,10,69.7,161,Unhealthy,44,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 11:00,2024,1,6,11,45.8,126,Unhealthy for Sensitive Groups,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 12:00,2024,1,6,12,33.9,97,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 13:00,2024,1,6,13,29.4,89,Moderate,25,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 14:00,2024,1,6,14,25.7,82,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 15:00,2024,1,6,15,24.8,80,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 16:00,2024,1,6,16,37.4,106,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 17:00,2024,1,6,17,48.2,132,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 18:00,2024,1,6,18,39.5,111,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 19:00,2024,1,6,19,31.7,93,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 20:00,2024,1,6,20,24.8,80,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 21:00,2024,1,6,21,20.4,72,Moderate,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 22:00,2024,1,6,22,15.7,63,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,6/1/2024 23:00,2024,1,6,23,13.3,59,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 0:00,2024,1,7,0,13.1,58,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 1:00,2024,1,7,1,15,62,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 2:00,2024,1,7,2,13.5,59,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 3:00,2024,1,7,3,21.7,74,Moderate,30,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 4:00,2024,1,7,4,36.8,104,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 5:00,2024,1,7,5,50.4,138,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 6:00,2024,1,7,6,73.7,164,Unhealthy,97,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 7:00,2024,1,7,7,78.8,167,Unhealthy,84,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 8:00,2024,1,7,8,79.4,168,Unhealthy,80,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 9:00,2024,1,7,9,76.2,166,Unhealthy,73,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 10:00,2024,1,7,10,74.1,164,Unhealthy,72,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 11:00,2024,1,7,11,73,163,Unhealthy,72,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 12:00,2024,1,7,12,60,154,Unhealthy,47,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 13:00,2024,1,7,13,50.5,138,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 14:00,2024,1,7,14,47.7,131,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 15:00,2024,1,7,15,54.3,147,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 16:00,2024,1,7,16,59.6,154,Unhealthy,65,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 17:00,2024,1,7,17,63.8,157,Unhealthy,68,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 18:00,2024,1,7,18,48.4,133,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 19:00,2024,1,7,19,32.6,95,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 20:00,2024,1,7,20,24.8,80,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 21:00,2024,1,7,21,19.4,70,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 22:00,2024,1,7,22,15.1,62,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,7/1/2024 23:00,2024,1,7,23,13.5,59,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 0:00,2024,1,8,0,14.2,61,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 1:00,2024,1,8,1,14.1,60,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 2:00,2024,1,8,2,17.5,67,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 3:00,2024,1,8,3,43.2,120,Unhealthy for Sensitive Groups,69,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 4:00,2024,1,8,4,71.6,162,Unhealthy,100,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 5:00,2024,1,8,5,100.8,183,Unhealthy,130,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 6:00,2024,1,8,6,108.9,188,Unhealthy,117,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 7:00,2024,1,8,7,109.9,189,Unhealthy,111,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 8:00,2024,1,8,8,108.4,188,Unhealthy,107,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 9:00,2024,1,8,9,102.2,184,Unhealthy,96,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 10:00,2024,1,8,10,103.1,184,Unhealthy,104,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 11:00,2024,1,8,11,100.5,183,Unhealthy,98,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 12:00,2024,1,8,12,94.2,178,Unhealthy,88,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 13:00,2024,1,8,13,90.1,175,Unhealthy,86,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 14:00,2024,1,8,14,84.2,171,Unhealthy,77,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 15:00,2024,1,8,15,67.7,160,Unhealthy,52,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 16:00,2024,1,8,16,57.8,153,Unhealthy,48,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 17:00,2024,1,8,17,53.4,145,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 18:00,2024,1,8,18,38.2,108,Unhealthy for Sensitive Groups,23,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 19:00,2024,1,8,19,29.5,89,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 20:00,2024,1,8,20,25.2,81,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 21:00,2024,1,8,21,21.1,73,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 22:00,2024,1,8,22,17,66,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,8/1/2024 23:00,2024,1,8,23,15,62,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 0:00,2024,1,9,0,17.5,67,Moderate,20,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 1:00,2024,1,9,1,18.2,68,Moderate,19,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 2:00,2024,1,9,2,19.6,71,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 3:00,2024,1,9,3,28.3,87,Moderate,37,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 4:00,2024,1,9,4,55.1,149,Unhealthy for Sensitive Groups,82,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 5:00,2024,1,9,5,83.5,171,Unhealthy,112,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 6:00,2024,1,9,6,102.3,184,Unhealthy,121,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 7:00,2024,1,9,7,94.6,178,Unhealthy,87,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 8:00,2024,1,9,8,88.8,174,Unhealthy,83,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 9:00,2024,1,9,9,103.4,185,Unhealthy,118,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 10:00,2024,1,9,10,109.2,189,Unhealthy,115,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 11:00,2024,1,9,11,93.6,178,Unhealthy,78,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/1/2024 12:00,2024,1,9,12,88.3,174,Unhealthy,83,UG/M3,1 Hr,Valid
